#Time X Y Z(m) dE dN dU(m) RMS Ratio GPS BDS
2390 237813 -2267809.965963238384575 5009324.099528430029750 3221016.700254858005792 -153.741253385031087 1581.681525280066580 -7.767257646106685 16.379 7 13
2390 237814 -2267809.961590504739434 5009324.095955914817750 3221016.697587660048157 -153.738743101190266 1581.681252064696764 -7.761546128110979 11.028 7 13
2390 237815 -2267809.962509445846081 5009324.095839812420309 3221016.698073127772659 -153.739628140684260 1581.680972791838030 -7.762028127281070 17.860 7 13
2390 237816 -2267809.964511368889362 5009324.095635031349957 3221016.697302027605474 -153.741536352092794 1581.681961646023638 -7.762186630421695 10.815 7 13
2390 237817 -2267809.962810797151178 5009324.094498007558286 3221016.697924162261188 -153.740456029400491 1581.680543044024034 -7.761006676983556 14.948 7 13
2390 237818 -2267809.963140851352364 5009324.095186566002667 3221016.699245146475732 -153.740472750667777 1581.679793293023067 -7.762335451470733 10.548 7 13
2390 237819 -2267809.963775224518031 5009324.095790195278823 3221016.698237113654613 -153.740801732329885 1581.681073862609537 -7.762522107265596 6.576 7 13
2390 237820 -2267809.964466405566782 5009324.097157459706068 3221016.697542101610452 -153.740867545302137 1581.682450280105058 -7.763487160905413 22.567 7 13
2390 237821 -2267809.964295012410730 5009324.096589316613972 3221016.699523656163365 -153.740945705972479 1581.680444723657502 -7.763987515658528 18.208 7 13
2390 237822 -2267809.963243072386831 5009324.097492095082998 3221016.700362849980593 -153.739615080988472 1581.679919458992572 -7.764748677418396 12.687 7 13
2390 237823 -2267809.963467924855649 5009324.096369906328619 3221016.698813224211335 -153.740282709901408 1581.680781668354030 -7.763160573860659 12.924 7 13
2390 237824 -2267809.962310600560158 5009324.094558909535408 3221016.698200744576752 -153.739975232409506 1581.680228204959803 -7.761017357568335 10.079 7 13
2390 237825 -2267809.965004452504218 5009324.097585343755782 3221016.700445689260960 -153.741181250185150 1581.680260423079744 -7.765489538483678 6.572 7 13
2390 237826 -2267809.963173699565232 5009324.094364312477410 3221016.696006642654538 -153.740841770483939 1581.682208664128666 -7.760056220534210 9.728 7 13
2390 237827 -2267809.961763846687973 5009324.095324398018420 3221016.700913052540272 -153.739161452119390 1581.678132038166950 -7.762802118986286 7.486 7 13
2390 237828 -2267809.964731232728809 5009324.096555792726576 3221016.702275516465306 -153.741356929665983 1581.678150588823200 -7.765514600323627 10.976 7 13
2390 237829 -2267809.963612908497453 5009324.097554931417108 3221016.700837206561118 -153.739926089716050 1581.679617518726445 -7.765170396479164 10.493 7 13
2390 237830 -2267809.963755416218191 5009324.095238490030169 3221016.699780666269362 -153.741011208521570 1581.679484912827547 -7.762866612767141 9.426 7 13
2390 237831 -2267809.963289536535740 5009324.093907079659402 3221016.698764142114669 -153.741135859931092 1581.679646369154852 -7.761139935990371 7.912 7 13
2390 237832 -2267809.962759425863624 5009324.095567384734750 3221016.700074310880154 -153.739968221912363 1581.679175542933535 -7.762920137267940 9.647 7 13
2390 237833 -2267809.965588443446904 5009324.098807222209871 3221016.703135835472494 -153.741209369272440 1581.678631606931503 -7.768022735335364 12.474 8 13
2390 237834 -2267809.963128098286688 5009324.096975026652217 3221016.698225424624979 -153.739723576614097 1581.681496836375118 -7.763215942852639 13.836 8 13
2390 237835 -2267809.964116869959980 5009324.095129504799843 3221016.698935183230788 -153.741385439588214 1581.680238379281036 -7.762479821391281 13.880 8 13
2390 237836 -2267809.966449654195458 5009324.098153535276651 3221016.700847452972084 -153.742263514463161 1581.680480329981719 -7.766652813429459 27.557 7 13
2390 237837 -2267809.965591886080801 5009324.098981192335486 3221016.699131635483354 -153.741140760753751 1581.682161479734077 -7.766125583291370 25.622 7 13
2390 237838 -2267809.962771805468947 5009324.096652610227466 3221016.699650954920799 -153.739531955955727 1581.680045165909405 -7.763560860131605 31.647 7 13
2390 237839 -2267809.965582098346204 5009324.096461898647249 3221016.699611546471715 -153.742170793458058 1581.680579778533229 -7.764389350304839 26.126 7 13
2390 237840 -2267809.965030285995454 5009324.098418725654483 3221016.701696764677763 -153.740861100338918 1581.679574171426339 -7.766788363029860 24.624 7 13
2390 237841 -2267809.964238524436951 5009324.092881064862013 3221016.694713180884719 -153.742423517401789 1581.682859133727561 -7.758613346723166 23.311 8 13
2390 237842 -2267809.964553177356720 5009324.097598996944726 3221016.699182120151818 -153.740764506097037 1581.681260415254656 -7.764697842470838 25.610 8 13
2390 237843 -2267809.964543369598687 5009324.095681636594236 3221016.698135943617672 -153.741546285006393 1581.681271720059385 -7.762658345919135 22.819 8 13
2390 237844 -2267809.962764769792557 5009324.097739912569523 3221016.702108765020967 -153.739077146109366 1581.678430282071986 -7.765660480232555 26.022 8 13
2390 237845 -2267809.965328568127006 5009324.097145319916308 3221016.698117530904710 -153.741657985425888 1581.682129759035433 -7.764076279893544 30.189 8 13
2390 237846 -2267809.962788882665336 5009324.094069225713611 3221016.695421679876745 -153.740612893594516 1581.682495201995835 -7.759390748433958 18.616 8 13
2390 237847 -2267809.964398344047368 5009324.096406875178218 3221016.699018749408424 -153.741115079843212 1581.680816766600856 -7.763624487180238 36.131 7 13
2390 237848 -2267809.964710970409214 5009324.096691979095340 3221016.699123151134700 -153.741282307746360 1581.680924360240851 -7.764012272743486 28.517 7 13
2390 237849 -2267809.963806096464396 5009324.097078409977257 3221016.699810744263232 -153.740298600816971 1581.680321435303085 -7.764343501047335 37.311 7 13
2390 237850 -2267809.962586828041822 5009324.091988109983504 3221016.698223062325269 -153.741287067043913 1581.679076701385839 -7.759109757125202 34.992 7 13
2390 237851 -2267809.964025812689215 5009324.096814888529480 3221016.698686137329787 -153.740607438696372 1581.681214048478978 -7.763643272220520 35.654 7 13
2390 237852 -2267809.962863209191710 5009324.096575282514095 3221016.698946418706328 -153.739647114854222 1581.680635302857354 -7.763174618880356 30.719 7 13
2390 237853 -2267809.963977839332074 5009324.095405366271734 3221016.698157707229257 -153.741145017636143 1581.681006554299074 -7.762251780985167 16.404 8 13
2390 237854 -2267809.962780217174441 5009324.095591743476689 3221016.698617744259536 -153.739977117409637 1581.680445642850827 -7.762206429332593 21.846 8 13
2390 237855 -2267809.962573652155697 5009324.093241435475647 3221016.696713475510478 -153.740758195977719 1581.680954306336844 -7.759321289127257 35.176 7 13
2390 237856 -2267809.961903460789472 5009324.094150469638407 3221016.698286748491228 -153.739772765792793 1581.679879717863969 -7.760595994745302 36.707 7 13
2390 237857 -2267809.961617869324982 5009324.095719321630895 3221016.696241267491132 -153.738865600782901 1581.682307845165269 -7.760686000488874 32.444 7 13
2390 237858 -2267809.961218152195215 5009324.095801227726042 3221016.698281771969050 -153.738467678965662 1581.680504613020275 -7.761645246534073 37.049 7 13
2390 237859 -2267809.962765220087022 5009324.096699031069875 3221016.699216927401721 -153.739506812825084 1581.680439082154635 -7.763374376985297 34.363 7 13
2390 237860 -2267809.959832082968205 5009324.095260781235993 3221016.695857376325876 -153.737427842640898 1581.682051931832575 -7.759496872857227 35.980 7 13
2390 237861 -2267809.961938309948891 5009324.097366051748395 3221016.700653797015548 -153.738478416836699 1581.679337084604413 -7.764334217774064 32.218 7 13
2390 237862 -2267809.963848258834332 5009324.096482962369919 3221016.697908191941679 -153.740582571770005 1581.681693174089560 -7.762924440071060 38.399 7 13
2390 237863 -2267809.962938525713980 5009324.096490071155131 3221016.699634136632085 -153.739750869437955 1581.680019342039486 -7.763484000129012 34.899 7 13
2390 237864 -2267809.961885730270296 5009324.095921220257878 3221016.695743423886597 -153.739026360822891 1581.682886219353350 -7.760686551829139 30.261 7 13
2390 237865 -2267809.962084132246673 5009324.097047264687717 3221016.699858028441668 -153.738742728416128 1581.679905414410769 -7.763731492649356 36.926 7 13
2390 237866 -2267809.963365970179439 5009324.094747466035187 3221016.697415984235704 -153.740858918410140 1581.681212550005284 -7.761141338468803 46.189 7 13
2390 237867 -2267809.963195715565234 5009324.097108699381351 3221016.700715045910329 -153.739730049994819 1581.679428709953072 -7.764610025287993 43.741 7 13
2390 237868 -2267809.962744309101254 5009324.094422641210258 3221016.697494202293456 -153.740426539370219 1581.680864520703835 -7.760705430566958 28.525 7 13
2390 237869 -2267809.965091039892286 5009324.098293838091195 3221016.699524429626763 -153.740967950660774 1581.681400006011700 -7.765608007748455 41.988 7 13
2390 237870 -2267809.963637052103877 5009324.095569854602218 3221016.696464355103672 -153.740766724533501 1581.682469682086094 -7.761399264020810 33.000 7 13
2390 237871 -2267809.963598604779691 5009324.095314552076161 3221016.697901809588075 -153.740836984877205 1581.681105424930593 -7.761915789788446 28.871 8 13
2390 237872 -2267809.963534403126687 5009324.096508018672466 3221016.694937917869538 -153.740286314757327 1581.684197141686582 -7.761323178273898 14.882 8 13
2390 237873 -2267809.963700396474451 5009324.092822178266943 3221016.694483805447817 -153.741957565230223 1581.682916643408134 -7.758259448946092 11.405 8 13
2390 237874 -2267809.964453331194818 5009324.095920269377530 3221016.696353799197823 -153.741365848178646 1581.682898196207134 -7.761907939932655 25.664 8 13
2390 237875 -2267809.962888445705175 5009324.098193618468940 3221016.700544971507043 -153.739002708394651 1581.680013062627040 -7.765265689565837 29.435 8 13
2390 237876 -2267809.964313688222319 5009324.096009175293148 3221016.697005569934845 -153.741201968304381 1581.682348753978658 -7.762259317421808 19.768 8 13
2390 237877 -2267809.960788717493415 5009324.094447106122971 3221016.697646520100534 -153.738634897951442 1581.680334822801342 -7.760107451519161 54.985 7 13
2390 237878 -2267809.961956593673676 5009324.093157466500998 3221016.697782261762768 -153.740230681671846 1581.679865622611487 -7.759579382938796 50.020 7 13
2390 237879 -2267809.961551958695054 5009324.094601699151099 3221016.697350803297013 -153.739266460174576 1581.680821033816756 -7.760349551851846 47.885 7 13
2390 237880 -2267809.961707442067564 5009324.096621708013117 3221016.697671612724662 -153.738575060414234 1581.681512501946145 -7.762152706800265 62.593 7 13
2390 237881 -2267809.963064367417246 5009324.096100557595491 3221016.697506664320827 -153.740026146013975 1581.681697668613197 -7.762141935264140 50.447 7 13
2390 237882 -2267809.964308478403836 5009324.096917648799717 3221016.698868346866220 -153.740822570312616 1581.681163933840708 -7.763916890212101 53.854 7 13
2390 237883 -2267809.965206352528185 5009324.097484844736755 3221016.698984952177852 -153.741406627456570 1581.681514266522072 -7.764740073203768 41.813 7 13
2390 237884 -2267809.964364788029343 5009324.096390227787197 3221016.696008492726833 -153.741091375505448 1581.683394605548301 -7.762069741896624 20.855 8 13
2390 237885 -2267809.962624729610980 5009324.095601834356785 3221016.694519986864179 -153.739831306137319 1581.683946914987700 -7.760076704848814 15.133 8 13
2390 237886 -2267809.963328372221440 5009324.096245695836842 3221016.695870101451874 -153.740206800910812 1581.683229677007148 -7.761517903406457 38.005 8 13
2390 237887 -2267809.962526329793036 5009324.093006261624396 3221016.693010275252163 -153.740812070117386 1581.684024888102613 -7.757238055223752 23.814 8 13
2390 237888 -2267809.963665645103902 5009324.097427205182612 3221016.698428704869002 -153.740026806912567 1581.681643757030542 -7.763864950224558 31.392 8 13
2390 237889 -2267809.961420361883938 5009324.091557792387903 3221016.692763100378215 -153.740401873201563 1581.683335404624586 -7.755583161092147 20.835 8 13
2390 237890 -2267809.961415322497487 5009324.096623743884265 3221016.698104862589389 -153.738308098672860 1581.681079088163642 -7.762270721015682 14.015 8 13
2390 237891 -2267809.961371210403740 5009324.097817246802151 3221016.701635236386210 -153.737775715246926 1581.678581856837809 -7.764985557627796 7.701 8 13
2390 237892 -2267809.961441165301949 5009324.094143581576645 3221016.695674531161785 -153.739354453280498 1581.682029411714666 -7.759098905927459 29.253 8 13
2390 237893 -2267809.960458022542298 5009324.094266968779266 3221016.698212156072259 -153.738407921578755 1581.679694968755939 -7.760136107972528 52.444 7 13
2390 237894 -2267809.961300957016647 5009324.096094842068851 3221016.698099060915411 -153.738422028806553 1581.680815257461063 -7.761812175992645 68.638 7 13
2390 237895 -2267809.961536040529609 5009324.095345064066350 3221016.697019074577838 -153.738945397135410 1581.681447545393212 -7.760758563462417 42.847 7 13
2390 237896 -2267809.960356524214149 5009324.094471146352589 3221016.697013043332845 -153.738231253940000 1581.680800956841267 -7.759650885699926 43.213 7 13
2390 237897 -2267809.961723323911428 5009324.095569249242544 3221016.699241942726076 -153.739023559769009 1581.679676142002791 -7.762130604822516 57.410 7 13
2390 237898 -2267809.962572136428207 5009324.095631796866655 3221016.699738792143762 -153.739771037075457 1581.679455077043031 -7.762733648931714 45.768 7 13
2390 237899 -2267809.961381708737463 5009324.094110340811312 3221016.696026479825377 -153.739313996495468 1581.681698446908740 -7.759230562447385 51.957 7 13
2390 237900 -2267809.960698068607599 5009324.093993113376200 3221016.698484784457833 -153.738739541721259 1581.679383691799785 -7.760145044957426 46.752 7 13
2390 237901 -2267809.961138593032956 5009324.094636877067387 3221016.697315135039389 -153.738875375051862 1581.680781408349731 -7.760212208740739 59.974 7 13
2390 237902 -2267809.963674502447248 5009324.095648969523609 3221016.697237420827150 -153.740768215190542 1581.681848356048249 -7.761867499051931 65.549 7 13
2390 237903 -2267809.961846631485969 5009324.094603084027767 3221016.700336258392781 -153.739534337204361 1581.678312212511173 -7.761972460861784 49.912 7 13
